HEADER,SUB,ITEM,UNIT,DESCRIPTION,IMPORT RATE,EKSPORT RATE,TRQ,SST,EXCISE,CESS 1,CESS 2,CESS 3,IMPPRO,EKSPRO
6208,92,9000,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6208,99,,,- - Of other textile materials :,,,,,,,,,,
6208,99,1000,kg,- - - Of wool or fine animal hair,0.00%,0.00%,,10.00%,,,,,,
6208,99,9000,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6209,20,,,- Of cotton :,,,,,,,,,,
6209,20,3000,kg,"- - T-shirts, shirts, pyjamas and similar articles",0.00%,0.00%,,10.00%,,,,,,
6209,20,4000,kg,"- - Suits, pants and similar articles",0.00%,0.00%,,10.00%,,,,,,
6209,20,9000,kg,- - Other,0.00%,0.00%,,10.00%,,,,,,
6209,30,,,- Of synthetic fibres :,,,,,,,,,,
6209,30,1000,kg,"- - Suits, pants and similar articles",0.00%,0.00%,,10.00%,,,,,,
6209,30,3000,kg,"- - T-shirts, shirts, pyjamas and similar articles",0.00%,0.00%,,10.00%,,,,,,
6209,30,4000,kg,- - Clothing accessories,0.00%,0.00%,,10.00%,,,,,,
6209,30,9000,kg,- - Other,0.00%,0.00%,,10.00%,,,,,,
6209,90,0,kg,- Of other textile materials,0.00%,0.00%,,10.00%,,,,,,
6210,10,,,- Of fabrics of heading 56.02 or 56.03 :,,,,,,,,,,
6210,10,1100,kg,"- - - Garments used for protection from chemical substances, radiation or fire",0.00%,0.00%,,10.00%,,,,,,
6210,10,1900,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6210,10,9000,kg,- - Other,0.00%,0.00%,,10.00%,,,,,,
6210,20,,,"- Other garments, of the type described in heading 62.01 :",,,,,,,,,,
6210,20,2000,u,- - Garments used for protection from fire,0.00%,0.00%,,10.00%,,,,,,
6210,20,3000,u,- - Garments used for protection from chemical substances or radiation,0.00%,0.00%,,10.00%,,,,,,
6210,20,4000,u,- - Other protective work garments,0.00%,0.00%,,10.00%,,,,,,
6210,20,9000,u,- - Other,0.00%,0.00%,,10.00%,,,,,,
6210,30,,,"- Other garments, of the type described in heading 62.02 :",,,,,,,,,,
6210,30,2000,u,- - Garments used for protection from fire,0.00%,0.00%,,10.00%,,,,,,
6210,30,3000,u,- - Garments used for protection from chemical substances or radiation,0.00%,0.00%,,10.00%,,,,,,
6210,30,4000,u,- - Other protective work garments,0.00%,0.00%,,10.00%,,,,,,
6210,30,9000,u,- - Other,0.00%,0.00%,,10.00%,,,,,,
6210,40,,,- Other menÃ¢â‚¬â„¢s or boysÃ¢â‚¬â„¢ garments :,,,,,,,,,,
6210,40,1000,kg,- - Garments used for protection from fire,0.00%,0.00%,,10.00%,,,,,,
6210,40,2000,kg,- - Garments used for protection from chemical substances or radiation,0.00%,0.00%,,10.00%,,,,,,
6210,40,9000,kg,- - Other,0.00%,0.00%,,10.00%,,,,,,
6210,50,,,- Other womenÃ¢â‚¬â„¢s or girlsÃ¢â‚¬â„¢ garments :,,,,,,,,,,
6210,50,1000,kg,- - Garments used for protection from fire,0.00%,0.00%,,10.00%,,,,,,
6210,50,2000,kg,- - Garments used for protection from chemical substances or radiation,0.00%,0.00%,,10.00%,,,,,,
6210,50,9000,kg,- - Other,0.00%,0.00%,,10.00%,,,,,,
6211,11,0,u,- - MenÃ¢â‚¬â„¢s or boysÃ¢â‚¬â„¢,0.00%,0.00%,,10.00%,,,,,,
6211,12,0,u,- - WomenÃ¢â‚¬â„¢s or girlsÃ¢â‚¬â„¢,0.00%,0.00%,,10.00%,,,,,,
6211,20,0,u,- Ski suits,0.00%,0.00%,,10.00%,,,,,,
6211,32,,,- - Of cotton :,,,,,,,,,,
6211,32,1000,kg,- - - Garments for fencing or wrestling,0.00%,0.00%,,10.00%,,,,,,
6211,32,2000,kg,- - - Pilgrimage robes (Ihram),0.00%,0.00%,,0.00%,,,,,,
6211,32,9000,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6211,33,,,- - Of man-made fibres :,,,,,,,,,,
6211,33,1000,kg,- - - Garments for fencing or wrestling,0.00%,0.00%,,10.00%,,,,,,
6211,33,2000,kg,- - - Garments used for protection from fire,0.00%,0.00%,,10.00%,,,,,,
6211,33,3000,kg,- - - Garments used for protection from chemical substances or radiation,0.00%,0.00%,,10.00%,,,,,,
6211,33,4000,kg,- - - Pilgrimage robes (Ihram),0.00%,0.00%,,10.00%,,,,,,
6211,33,9000,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6211,39,,,- - Of other textile materials :,,,,,,,,,,
6211,39,1000,kg,- - - Garments for fencing or wrestling,0.00%,0.00%,,10.00%,,,,,,
6211,39,2000,kg,- - - Garments used for protection from fire,0.00%,0.00%,,10.00%,,,,,,
6211,39,3000,kg,- - - Garments used for protection from chemical substances or radiation,0.00%,0.00%,,10.00%,,,,,,
6211,39,4000,kg,- - - Pilgrimage robes (Ihram),0.00%,0.00%,,10.00%,,,,,,
6211,39,9000,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6211,42,,,- - Of cotton :,,,,,,,,,,
6211,42,1000,kg,- - - Garments for fencing or wrestling,0.00%,0.00%,,10.00%,,,,,,
6211,42,2000,kg,- - - Prayer cloaks,0.00%,0.00%,,10.00%,,,,,,
6211,42,3000,kg,- - - Sarong of tubular type,0.00%,0.00%,,10.00%,,,,,,
6211,42,9000,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6211,43,,,- - Of man-made fibres :,,,,,,,,,,
6211,43,1000,kg,- - - Surgical gowns,5.00%,0.00%,,10.00%,,,,,,
6211,43,2000,kg,- - - Prayer cloaks,0.00%,0.00%,,10.00%,,,,,,
6211,43,3000,kg,- - - Anti-explosive protective suits,0.00%,0.00%,,10.00%,,,,,,
6211,43,4000,kg,- - - Garments for fencing or wrestling,0.00%,0.00%,,10.00%,,,,,,
6211,43,5000,kg,"- - - Garments used for protection from chemical substances, radiation or fire",0.00%,0.00%,,10.00%,,,,,,
6211,43,6000,kg,- - - Flyers' coveralls,0.00%,0.00%,,10.00%,,,,,,
6211,43,7000,kg,- - - Sarong of tubular type,0.00%,0.00%,,10.00%,,,,,,
6211,43,9000,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6211,49,,,- - Of other textile materials :,,,,,,,,,,
6211,49,1000,kg,- - - Garments for fencing or wrestling,0.00%,0.00%,,10.00%,,,,,,
6211,49,2000,kg,"- - - Garments used for protection from chemical substances, radiation or fire",0.00%,0.00%,,10.00%,,,,,,
6211,49,3100,kg,- - - - Of wool or of fine animal hair,0.00%,0.00%,,10.00%,,,,,,
6211,49,3900,kg,- - - - Other,0.00%,0.00%,,10.00%,,,,,,
6211,49,5000,kg,- - - Sarong of tubular type,0.00%,0.00%,,10.00%,,,,,,
6211,49,6000,kg,"- - - Other, of wool or fine animal hair",0.00%,0.00%,,10.00%,,,,,,
6211,49,9000,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6212,10,,,- Brassieres :,,,,,,,,,,
6212,10,1100,kg,- - - Mastectomy bra (post breast surgery bra),0.00%,0.00%,,10.00%,,,,,,
6212,10,1900,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6212,10,9100,kg,- - - Mastectomy bra (post breast surgery bra),0.00%,0.00%,,10.00%,,,,,,
6212,10,9900,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6212,20,,,- Ã‚Â Girdles and panty-girdles :,,,,,,,,,,
6212,20,1000,kg,- - Of cotton,0.00%,0.00%,,10.00%,,,,,,
6212,20,9000,kg,- - Of other textile materials,0.00%,0.00%,,10.00%,,,,,,
6212,30,,,- Corselettes :,,,,,,,,,,
6212,30,1000,kg,- - Of cotton,0.00%,0.00%,,10.00%,,,,,,
6212,30,9000,kg,- - Of other textile materials,0.00%,0.00%,,10.00%,,,,,,
6212,90,,,- Other :,,,,,,,,,,
6212,90,1100,kg,- - - Compression garments of a kind used for the treatment of scar tissue and skin grafts,0.00%,0.00%,,0.00%,,,,,,
6212,90,1200,kg,- - - Athletic supporters,0.00%,0.00%,,10.00%,,,,,,
6212,90,1900,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6212,90,9100,kg,- - - Compression garments of a kind used for the treatment of scar tissue and skin grafts,0.00%,0.00%,,10.00%,,,,,,
6212,90,9200,kg,- - - Athletic supporters,0.00%,0.00%,,10.00%,,,,,,
6212,90,9900,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6213,20,,,- Of cotton :,,,,,,,,,,
6213,20,1000,kg,- - Printed by the traditional batik process,0.00%,0.00%,,10.00%,,,,,,
6213,20,9000,kg,- - Other,0.00%,0.00%,,10.00%,,,,,,
6213,90,,,- Of other textile materials :,,,,,,,,,,
6213,90,1100,kg,- - - Printed by the traditional batik process,0.00%,0.00%,,10.00%,,,,,,
6213,90,1900,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6213,90,9100,kg,- - - Printed by the traditional batik process,0.00%,0.00%,,10.00%,,,,,,
6213,90,9900,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6214,10,,,- Of silk or silk waste :,,,,,,,,,,
6214,10,1000,u,- - Printed by the traditional batik process,0.00%,0.00%,,10.00%,,,,,,
6214,10,9000,u,- - Other,0.00%,0.00%,,10.00%,,,,,,
6214,20,0,u,- Of wool or fine animal hair,0.00%,0.00%,,10.00%,,,,,,
6214,30,,,- Of synthetic fibres :,,,,,,,,,,
6214,30,1000,u,- - Printed by the traditional batik process,0.00%,0.00%,,10.00%,,,,,,
6214,30,9000,u,- - Other,0.00%,0.00%,,10.00%,,,,,,
6214,40,,,- Of artificial fibres :,,,,,,,,,,
6214,40,1000,u,- - Printed by the traditional batik process,0.00%,0.00%,,10.00%,,,,,,
6214,40,9000,u,- - Other,0.00%,0.00%,,10.00%,,,,,,
6214,90,,,- Of other textile materials :,,,,,,,,,,
6214,90,1000,u,- - Printed by the traditional batik process,0.00%,0.00%,,10.00%,,,,,,
6214,90,9000,u,- - Other,0.00%,0.00%,,10.00%,,,,,,
6215,10,,,- Of silk or silk waste :,,,,,,,,,,
6215,10,1000,kg,- - Printed by the traditional batik process,0.00%,0.00%,,10.00%,,,,,,
6215,10,9000,kg,- - Other,0.00%,0.00%,,10.00%,,,,,,
6215,20,,,- Of man-made fibres :,,,,,,,,,,
6215,20,1000,kg,- - Printed by the traditional batik process,0.00%,0.00%,,10.00%,,,,,,
6215,20,9000,kg,- - Other,0.00%,0.00%,,10.00%,,,,,,
6215,90,,,- Of other textile materials :,,,,,,,,,,
6215,90,1000,kg,- - Printed by the traditional batik process,0.00%,0.00%,,10.00%,,,,,,
6215,90,9000,kg,- - Other,0.00%,0.00%,,10.00%,,,,,,
6216,0,1000,kg,"- Protective work gloves, mittens and mitts",0.00%,0.00%,,10.00%,,,,,,
6216,0,9100,kg,- - Of wool or fine animal hair,0.00%,0.00%,,10.00%,,,,,,
6216,0,9200,kg,- - Of cotton,0.00%,0.00%,,10.00%,,,,,,
6216,0,9900,kg,- - Other,0.00%,0.00%,,10.00%,,,,,,
6217,10,,,- Accessories :,,,,,,,,,,
6217,10,1000,kg,- - Judo belts,0.00%,0.00%,,10.00%,,,,,,
6217,10,9000,kg,- - Other,0.00%,0.00%,,10.00%,,,,,,
6217,90,0,kg,- Parts,20.00%,0.00%,,10.00%,,,,,,
6301,10,0,u,- Electric blankets,0.00%,0.00%,,10.00%,,,,,,
6301,20,0,kg,"- Blankets (other than electric blankets) and travelling rugs, of wool or of fine animal hair",0.00%,0.00%,,10.00%,,,,,,
6301,30,,,"- Blankets (other than electric blankets) and travelling rugs, of cotton :",,,,,,,,,,
6301,30,1000,kg,- - Printed by traditional batik process,0.00%,0.00%,,10.00%,,,,,,
6301,30,9000,kg,- - Other,0.00%,0.00%,,10.00%,,,,,,
6301,40,,,"- Blankets (other than electric blankets) and travelling rugs, of synthetic fibres :",,,,,,,,,,
6301,40,1000,kg,- - Of nonwoven fabrics,0.00%,0.00%,,10.00%,,,,,,
6301,40,9000,kg,- - Other,0.00%,0.00%,,10.00%,,,,,,
6301,90,,,- Other blankets and travelling rugs :,,,,,,,,,,
6301,90,1000,kg,- - Of nonwoven fabrics,0.00%,0.00%,,10.00%,,,,,,
6301,90,9000,kg,- - Other,0.00%,0.00%,,10.00%,,,,,,
6302,10,0,kg,"- Bed linen, knitted or crocheted",0.00%,0.00%,,10.00%,,,,,,
6302,21,0,kg,- - Of cotton,0.00%,0.00%,,10.00%,,,,,,
6302,22,,,- - Of man-made fibres :,,,,,,,,,,
6302,22,1000,kg,- - - Of nonwoven fabrics,0.00%,0.00%,,10.00%,,,,,,
6302,22,9000,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6302,29,0,kg,- - Of other textile materials,0.00%,0.00%,,10.00%,,,,,,
6302,31,0,kg,- - Of cotton,0.00%,0.00%,,10.00%,,,,,,
6302,32,,,- - Of man-made fibres :,,,,,,,,,,
6302,32,1000,kg,- - - Of nonwoven fabrics,0.00%,0.00%,,10.00%,,,,,,
6302,32,9000,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6302,39,0,kg,- - Of other textile materials,0.00%,0.00%,,10.00%,,,,,,
6302,40,0,kg,"- Table linen, knitted or crocheted",0.00%,0.00%,,10.00%,,,,,,
6302,51,,,- - Of cotton :,,,,,,,,,,
6302,51,1000,kg,- - - Printed by traditional batik process,0.00%,0.00%,,10.00%,,,,,,
6302,51,9000,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6302,53,0,kg,- - Of man-made fibres,0.00%,0.00%,,10.00%,,,,,,
6302,59,,,- - Of other textile materials :,,,,,,,,,,
6302,59,1000,kg,- - - Of flax,0.00%,0.00%,,10.00%,,,,,,
6302,59,9000,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6302,60,0,kg,"- Toilet linen and kitchen linen, of terry towelling or similar terry fabrics, of cotton",0.00%,0.00%,,10.00%,,,,,,
6302,91,0,kg,- - Of cotton,0.00%,0.00%,,10.00%,,,,,,
6302,93,0,kg,- - Of man-made fibres,0.00%,0.00%,,10.00%,,,,,,
6302,99,,,- - Of other textile materials :,,,,,,,,,,
6302,99,1000,kg,- - - Of flax,0.00%,0.00%,,10.00%,,,,,,
6302,99,9000,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6303,12,0,kg,- - Of synthetic fibres,0.00%,0.00%,,10.00%,,,,,,
6303,19,,,- - Of other textile materials :,,,,,,,,,,
6303,19,1000,kg,- - - Of cotton,0.00%,0.00%,,10.00%,,,,,,
6303,19,9000,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6303,91,0,kg,- - Of cotton,0.00%,0.00%,,10.00%,,,,,,
6303,92,0,kg,- - Of synthetic fibres,0.00%,0.00%,,10.00%,,,,,,
6303,99,0,kg,- - Of other textile materials,0.00%,0.00%,,10.00%,,,,,,
6304,11,0,kg,- - Knitted or crocheted,0.00%,0.00%,,10.00%,,,,,,
6304,19,,,- - Other :,,,,,,,,,,
6304,19,1000,kg,- - - Of cotton,0.00%,0.00%,,10.00%,,,,,,
6304,19,2000,kg,"- - - Other, nonwoven",0.00%,0.00%,,10.00%,,,,,,
6304,19,9000,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6304,20,0,kg,- Bed nets specified in Subheading Note 1 to this Chapter,0.00%,0.00%,,10.00%,,,,,,
6304,91,,,- - Knitted or crocheted :,,,,,,,,,,
6304,91,1000,kg,- - - Mosquito nets,0.00%,0.00%,,10.00%,,,,,,
6304,91,9000,kg,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6304,92,0,kg,"- - Not knitted or crocheted, of cotton",0.00%,0.00%,,10.00%,,,,,,
6304,93,0,kg,"- - Not knitted or crocheted, of synthetic fibres",0.00%,0.00%,,10.00%,,,,,,
6304,99,0,kg,"- - Not knitted or crocheted, of other textile materials",0.00%,0.00%,,10.00%,,,,,,
6305,10,,,- Of jute or of other textile bast fibres of heading 53.03 :,,,,,,,,,,
6305,10,1100,kg,- - - Of jute,0.00%,0.00%,,10.00%,,,,,,
6305,10,1900,kg,- - - Other,20.00%,0.00%,,10.00%,,,,,,
6305,10,2100,kg,- - - Of jute,0.00%,0.00%,,10.00%,,,,,,
6305,10,2900,kg,- - - Other,20.00%,0.00%,,10.00%,,,,,,
6305,20,0,kg,- Of cotton,20.00%,0.00%,,10.00%,,,,,,
6305,32,,,- - Flexible intermediate bulk containers :,,,,,,,,,,
6305,32,1000,kg,- - - Nonwoven,20.00%,0.00%,,10.00%,,,,,,
6305,32,2000,kg,- - - Knitted or crocheted,20.00%,0.00%,,10.00%,,,,,,
6305,32,9000,kg,- - - Other,20.00%,0.00%,,10.00%,,,,,,
6305,33,,,"- - Other, of polyethylene or polypropylene strip or the like :",,,,,,,,,,
6305,33,1000,kg,- - - Knitted or crocheted,20.00%,0.00%,,10.00%,,,,,,
6305,33,2000,kg,- - - Of woven fabrics of strip or the like,20.00%,0.00%,,10.00%,,,,,,
6305,33,9000,kg,- - - Other,20.00%,0.00%,,10.00%,,,,,,
6305,39,,,- - Other :,,,,,,,,,,
6305,39,1000,kg,- - - Nonwoven,20.00%,0.00%,,10.00%,,,,,,
6305,39,2000,kg,- - - Knitted or crocheted,20.00%,0.00%,,10.00%,,,,,,
6305,39,9000,kg,- - - Other,20.00%,0.00%,,10.00%,,,,,,
6305,90,,,- Of other textile materials :,,,,,,,,,,
6305,90,1000,kg,- - Of hemp of heading 53.05,20.00%,0.00%,,10.00%,,,,,,
6305,90,2000,kg,- - Of coconut (coir) of heading 53.05,20.00%,0.00%,,10.00%,,,,,,
6305,90,9000,kg,- - Other,20.00%,0.00%,,10.00%,,,,,,
6306,12,0,kg,- - Of synthetic fibres,20.00%,0.00%,,10.00%,,,,,,
6306,19,,,- - Of other textile materials :,,,,,,,,,,
6306,19,1000,kg,- - - Of vegetable textile fibres of heading 53.05,20.00%,0.00%,,10.00%,,,,,,
6306,19,2000,kg,- - - Of cotton,20.00%,0.00%,,10.00%,,,,,,
6306,19,9000,kg,- - - Other,20.00%,0.00%,,10.00%,,,,,,
6306,22,0,kg,- - Of synthetic fibres,20.00%,0.00%,,10.00%,,,,,,
6306,29,,,- - Of other textile materials :,,,,,,,,,,
6306,29,1000,kg,- - - Of cotton,20.00%,0.00%,,10.00%,,,,,,
6306,29,9000,kg,- - - Other,20.00%,0.00%,,10.00%,,,,,,
6306,30,0,kg,- Sails,20.00%,0.00%,,10.00%,,,,,,
6306,40,,,- Pneumatic mattresses :,,,,,,,,,,
6306,40,1000,kg,- - Of cotton,20.00%,0.00%,,10.00%,,,,,,
6306,40,9000,kg,- - Other,20.00%,0.00%,,10.00%,,,,,,
6306,90,,,- Other :,,,,,,,,,,
6306,90,1000,kg,- - Of non-woven,20.00%,0.00%,,10.00%,,,,,,
6306,90,9100,kg,- - - Of cotton,20.00%,0.00%,,10.00%,,,,,,
6306,90,9900,kg,- - - Other,20.00%,0.00%,,10.00%,,,,,,
6307,10,,,"- Floor-cloths, dish-cloths, dusters and similar cleaning cloths :",,,,,,,,,,
6307,10,1000,kg,- - Nonwoven other than felt,20.00%,0.00%,,10.00%,,,,,,
6307,10,2000,kg,- - Of felt,20.00%,0.00%,,10.00%,,,,,,
6307,10,9000,kg,- - Other,20.00%,0.00%,,10.00%,,,,,,
6307,20,0,kg,- Ã‚Â Life-jackets and life-belts,20.00%,0.00%,,10.00%,,,,,,
6307,90,,,- Ã‚Â Other :,,,,,,,,,,
6307,90,3000,kg,- - Umbrella covers in pre-cut triangular form,20.00%,0.00%,,10.00%,,,,,,
6307,90,4000,kg,- - Surgical masks,20.00%,0.00%,,10.00%,,,,,,
6307,90,6100,kg,- - - Suitable for industrial use,20.00%,0.00%,,10.00%,,,,,,
6307,90,6900,kg,- - - Other,20.00%,0.00%,,10.00%,,,,,,
6307,90,7000,kg,- - Fans and handscreens,0.00%,0.00%,,10.00%,,,,,,
6307,90,8000,kg,"- - Laces for shoes, boots, corsets and the like",0.00%,0.00%,,10.00%,,,,,,
6307,90,9000,kg,- - Other,20.00%,0.00%,,10.00%,,,,,,
6308,0,0,kg,"Sets consisting of woven fabric and yarn, whether or not with accessories, for making up into rugs, tapestries, embroidered table cloths or serviettes, or similar textile articles, put up in packings for retail sale.",0.00%,0.00%,,10.00%,,,,,,
6309,0,0,kg,Worn clothing and other worn articles.,0.00%,0.00%,,10.00%,,,,,,
6310,10,,,- Sorted :,,,,,,,,,,
6310,10,1000,kg,- - Used or new rags,5.00%,0.00%,,10.00%,,,,,,
6310,10,9000,kg,- - Other,5.00%,0.00%,,10.00%,,,,,,
6310,90,,,- Other :,,,,,,,,,,
6310,90,1000,kg,- - Used or new rags,5.00%,0.00%,,10.00%,,,,,,
6310,90,9000,kg,- - Other,5.00%,0.00%,,10.00%,,,,,,
6401,10,0,2u,- Footwear incorporating a protective metal toe-cap,0.00%,0.00%,,10.00%,,,,,,
6401,92,,,- - Covering the ankle but not covering the knee :,,,,,,,,,,
6401,92,1000,2u,- - - Incorporating a protective non-metal toe-cap,0.00%,0.00%,,10.00%,,,,,,
6401,92,9000,2u,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6401,99,,,- - Other :,,,,,,,,,,
6401,99,1000,2u,- - - Covering the knee,0.00%,0.00%,,10.00%,,,,,,
6401,99,9000,2u,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6402,12,0,2u,"- - Ski-boots, cross-country ski footwear and snowboard boots",0.00%,0.00%,,10.00%,,,,,,
6402,19,,,- - Other :,,,,,,,,,,
6402,19,1000,2u,- - - Wrestling footwear,0.00%,0.00%,,10.00%,,,,,,
6402,19,9000,2u,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6402,20,0,2u,- Footwear with upper straps or thongs assembled to the sole by means of plugs,0.00%,0.00%,,10.00%,,,,,,
6402,91,,,- - Covering the ankle :,,,,,,,,,,
6402,91,1000,2u,- - - Diving boots,0.00%,0.00%,,10.00%,,,,,,
6402,91,9100,2u,- - - - Incorporating a protective metal toe-cap,0.00%,0.00%,,10.00%,,,,,,
6402,91,9200,2u,- - - - Incorporating a protective non-metal toe-cap,0.00%,0.00%,,10.00%,,,,,,
6402,91,9900,2u,- - - - Other,0.00%,0.00%,,10.00%,,,,,,
6402,99,,,- - Other :,,,,,,,,,,
6402,99,1000,2u,- - - Incorporating a protective metal toe-cap,0.00%,0.00%,,10.00%,,,,,,
6402,99,2000,2u,- - - Incorporating a protective non-metal toe-cap,0.00%,0.00%,,10.00%,,,,,,
6402,99,9000,2u,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6403,12,0,2u,"- - Ski-boots, cross-country ski footwear and snowboard boots",0.00%,0.00%,,10.00%,,,,,,
6403,19,,,- - Other :,,,,,,,,,,
6403,19,1000,2u,"- - - Fitted with spikes, cleats or the like",0.00%,0.00%,,10.00%,,,,,,
6403,19,2000,2u,- - - Riding boots ; bowling shoes,0.00%,0.00%,,10.00%,,,,,,
6403,19,3000,2u,"- - - Footwear for wrestling, weight-lifting or gymnastics",0.00%,0.00%,,10.00%,,,,,,
6403,19,9000,2u,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6403,20,0,2u,"- Footwear with outer soles of leather, and uppers which consist of leather straps across the instep and around the big toe",0.00%,0.00%,,10.00%,,,,,,
6403,40,0,2u,"- Other footwear, incorporating a protective metal toe-cap",0.00%,0.00%,,10.00%,,,,,,
6403,51,0,2u,- - Covering the ankle,0.00%,0.00%,,10.00%,,,,,,
6403,59,,,- - Other :,,,,,,,,,,
6403,59,1000,2u,- - - Bowling shoes,0.00%,0.00%,,10.00%,,,,,,
6403,59,9000,2u,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6403,91,,,- - Covering the ankle :,,,,,,,,,,
6403,91,1000,2u,"- - - Footwear made on a base or platform of wood, not having an inner sole or protective metal toe cap",0.00%,0.00%,,10.00%,,,,,,
6403,91,2000,2u,- - - Riding boots,0.00%,0.00%,,10.00%,,,,,,
6403,91,3000,2u,"- - - Other, incorporating a protective non-metal toe-cap",0.00%,0.00%,,10.00%,,,,,,
6403,91,9000,2u,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6403,99,,,- - Other :,,,,,,,,,,
6403,99,1000,2u,"- - - Footwear made on a base or platform of wood, not having an inner sole or protective metal toe cap",0.00%,0.00%,,10.00%,,,,,,
6403,99,2000,2u,- - - Bowling shoes,0.00%,0.00%,,10.00%,,,,,,
6403,99,3000,2u,"- - - Other, incorporating a protective non-metal toe-cap",0.00%,0.00%,,10.00%,,,,,,
6403,99,9000,2u,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6404,11,,,"- - Sports footwear; tennis shoes, basketball shoes, gym shoes, training shoes and the like :",,,,,,,,,,
6404,11,1000,2u,"- - - Fitted with spikes, cleats or the like",0.00%,0.00%,,10.00%,,,,,,
6404,11,2000,2u,"- - - Footwear for wrestling, weight-lifting or gymnastics",0.00%,0.00%,,10.00%,,,,,,
6404,11,9000,2u,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6404,19,,,- - Other :,,,,,,,,,,
6404,19,1000,2u,- - - Incorporating a protective toe-cap,0.00%,0.00%,,10.00%,,,,,,
6404,19,9000,2u,- - - Other,0.00%,0.00%,,10.00%,,,,,,
6404,20,0,2u,- Footwear with outer soles of leather or composition leather,0.00%,0.00%,,10.00%,,,,,,
6405,10,0,2u,- With uppers of leather or composition leather,0.00%,0.00%,,10.00%,,,,,,
6405,20,0,2u,- With uppers of textile materials,0.00%,0.00%,,10.00%,,,,,,
6405,90,0,2u,- Other,0.00%,0.00%,,10.00%,,,,,,
6406,10,,,"- Uppers and parts thereof, other than stiffeners :",,,,,,,,,,
6406,10,1000,kg,- - Metal toe-caps,0.00%,0.00%,,10.00%,,,,,,
6406,10,9000,kg,- - Other,0.00%,0.00%,,10.00%,,,,,,
6406,20,,,"- Outer soles and heels, of rubber or plastics :",,,,,,,,,,
6406,20,1000,kg,- - Of rubber,25.00%,0.00%,,10.00%,,,,,,
6406,20,2000,kg,- - Of plastics,25.00%,0.00%,,10.00%,,,,,,
6406,90,,,- Other :,,,,,,,,,,
6406,90,1000,kg,- - Of wood,5.00%,0.00%,,10.00%,,,,,,
6406,90,2100,kg,- - - Of iron or steel,0.00%,0.00%,,10.00%,,,,,,
6406,90,2200,kg,- - - Of copper,2.00%,0.00%,,10.00%,,,,,,
6406,90,2300,kg,- - - Of aluminium,20.00%,0.00%,,10.00%,,,,,,
6406,90,2900,kg,- - - Other,25.00%,0.00%,,10.00%,,,,,,
6406,90,4100,kg,- - - In-soles,25.00%,0.00%,,10.00%,,,,,,
6406,90,4200,kg,- - - Complete soles,30.00%,0.00%,,10.00%,,,,,,
6406,90,4900,kg,- - - Other,25.00%,0.00%,,10.00%,,,,,,
6406,90,5100,kg,- - - In-soles,10.00%,0.00%,,10.00%,,,,,,
6406,90,5200,kg,- - - Complete soles,30.00%,0.00%,,10.00%,,,,,,
6406,90,5900,kg,- - - Other,10.00%,0.00%,,10.00%,,,,,,
6406,90,9100,kg,"- - - Gaiters, legging and similar articles and parts thereof",5.00%,0.00%,,10.00%,,,,,,
6406,90,9900,kg,- - - Other,25.00%,0.00%,,10.00%,,,,,,
6501,0,0,kg,"Hat-forms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux and manchons (including slit manchons), of felt.",0.00%,0.00%,,10.00%,,,,,,
6502,0,0,kg,"Hat-shapes, plaited or made by assembling strips of any material, neither blocked to shape, nor with made brims, nor lined, nor trimmed.",0.00%,0.00%,,10.00%,,,,,,
6504,0,0,kg,"Hats and other headgear, plaited or made by assembling strips of any material, whether or not lined or trimmed.",0.00%,0.00%,,10.00%,,,,,,
